Customer ID,First Date,Last Date,Customer Tenure,Recency,Frequency,Monetary,Total Quantity,First Order Revenue,Avg Days Between Orders,First Order Quantity,Average Order Value,Customer Lifetime Value,Repeat Purchase Customer,Relative Repeat Rate,Churn Likelihood,Average Basket Size,Customer Segment
2968,2010-08-22,2013-11-29,3,32,6,1779.6200000000001,26,9.68,239,1,296.60333333333335,5338.860000000001,1,0.2222222222222222,0.08767123287671233,4.333333333333333,Medium Value
2969,2013-01-28,2013-03-28,0,278,4,3463.8,34,454.73999999999995,19,13,865.95,0.0,1,0.14814814814814814,0.7616438356164383,8.5,Low Value
2970,2012-09-30,2012-09-30,0,457,2,1424.03,21,404.43,0,13,712.015,0.0,1,0.07407407407407407,1.252054794520548,10.5,Low Value
2972,2012-04-09,2012-08-19,0,499,2,104.08000000000001,21,81.36,-132,12,52.040000000000006,0.0,1,0.07407407407407407,1.367123287671233,10.5,Low Value
2973,2010-10-13,2013-03-17,2,289,5,6194.11,58,526.49,221,17,1238.822,12388.22,1,0.18518518518518517,0.7917808219178082,11.6,High Value
2974,2013-11-20,2013-11-20,0,41,1,2472.52,41,2469.02,0,41,2472.52,0.0,0,0.037037037037037035,0.11232876712328767,41.0,Low Value
2976,2010-11-22,2013-07-29,2,155,3,1699.11,56,1475.5900000000001,490,41,566.37,3398.22,1,0.1111111111111111,0.4246575342465753,18.666666666666668,Medium Value
2977,2011-09-10,2013-09-12,2,110,7,15796.67,74,284.98,122,1,2256.667142857143,31593.34,1,0.25925925925925924,0.3013698630136986,10.571428571428571,High Value
2979,2010-01-27,2010-06-14,0,1296,4,339.73,25,26.46,46,9,84.9325,0.0,1,0.14814814814814814,3.5506849315068494,6.25,Low Value
2980,2010-01-27,2013-11-30,3,31,7,1488.76,124,439.79999999999995,233,10,212.68,4466.28,1,0.25925925925925924,0.08493150684931507,17.714285714285715,Medium Value
2981,2012-03-04,2013-09-14,1,108,5,4017.35,59,43.96,139,14,803.47,4017.35,1,0.18518518518518517,0.2958904109589041,11.8,Medium Value
2983,2011-08-13,2011-08-13,0,871,1,6.46,2,5.76,0,2,6.46,0.0,0,0.037037037037037035,2.3863013698630136,2.0,Low Value
2984,2011-02-28,2013-10-01,2,91,7,2898.18,53,123.92,154,4,414.0257142857143,5796.36,1,0.25925925925925924,0.2493150684931507,7.571428571428571,High Value
2985,2013-02-01,2013-02-01,0,333,1,3437.82,9,3338.82,0,9,3437.82,0.0,0,0.037037037037037035,0.9123287671232877,9.0,Low Value
2987,2010-06-28,2013-06-28,3,186,4,1889.47,41,1716.66,365,17,472.3675,5668.41,1,0.14814814814814814,0.5095890410958904,10.25,Medium Value
2988,2011-06-25,2013-04-03,1,272,7,12352.93,73,10199.83,108,17,1764.7042857142858,12352.93,1,0.25925925925925924,0.7452054794520548,10.428571428571429,High Value
2989,2011-11-20,2011-11-20,0,772,1,342.79,29,335.82,0,29,342.79,0.0,0,0.037037037037037035,2.115068493150685,29.0,Low Value
2991,2010-08-11,2013-08-11,3,142,3,12110.84,60,141.94,548,2,4036.9466666666667,36332.520000000004,1,0.1111111111111111,0.38904109589041097,20.0,High Value
2992,2010-08-11,2013-03-16,2,290,3,283.96000000000004,47,190.08,474,36,94.65333333333335,567.9200000000001,1,0.1111111111111111,0.7945205479452054,15.666666666666666,Medium Value
2994,2013-03-24,2013-08-20,0,133,2,235.1,21,96.14,149,11,117.55,0.0,1,0.07407407407407407,0.3643835616438356,10.5,Low Value
2995,2012-05-28,2013-05-30,1,215,6,1535.62,68,201.96,73,2,255.93666666666664,1535.62,1,0.2222222222222222,0.589041095890411,11.333333333333334,Medium Value
2996,2013-05-30,2013-05-30,0,215,1,123.26,12,117.24,0,12,123.26,0.0,0,0.037037037037037035,0.589041095890411,12.0,Low Value
2998,2012-09-01,2013-06-10,0,204,3,605.39,17,420.98,141,1,201.79666666666665,0.0,1,0.1111111111111111,0.5589041095890411,5.666666666666667,Low Value
2999,2010-10-04,2013-11-22,3,39,8,4319.16,65,54.900000000000006,163,5,539.895,12957.48,1,0.2962962962962963,0.10684931506849316,8.125,High Value
3000,2010-07-26,2013-09-15,3,107,6,9520.48,62,40.56,229,4,1586.7466666666667,28561.44,1,0.2222222222222222,0.29315068493150687,10.333333333333334,High Value
3001,2010-09-17,2013-01-20,2,345,6,1456.07,67,113.4,171,21,242.6783333333333,2912.14,1,0.2222222222222222,0.9452054794520548,11.166666666666666,Medium Value
3003,2010-05-09,2013-02-16,2,318,3,2398.93,41,1719.8,507,20,799.6433333333333,4797.86,1,0.1111111111111111,0.8712328767123287,13.666666666666666,Medium Value
3004,2010-10-08,2013-08-12,2,141,11,27124.36,363,375.84000000000003,103,58,2465.850909090909,54248.72,1,0.4074074074074074,0.3863013698630137,33.0,High Value
3005,2010-08-12,2012-10-13,2,444,5,1786.58,41,1475.8799999999999,198,12,357.316,3573.16,1,0.18518518518518517,1.2164383561643837,8.2,Medium Value
3006,2010-10-08,2013-12-12,3,19,6,4863.3,47,90.72,232,14,810.5500000000001,14589.900000000001,1,0.2222222222222222,0.052054794520547946,7.833333333333333,High Value
3008,2010-06-09,2013-10-05,3,87,5,2366.88,57,199.8,303,20,473.37600000000003,7100.64,1,0.18518518518518517,0.23835616438356164,11.4,High Value
3009,2013-03-27,2013-03-27,0,279,3,1489.5900000000001,20,16.740000000000002,0,3,496.53000000000003,0.0,1,0.1111111111111111,0.7643835616438356,6.666666666666667,Low Value
3010,2013-10-20,2013-10-20,0,72,2,1663.81,49,137.28,0,26,831.905,0.0,1,0.07407407407407407,0.19726027397260273,24.5,Low Value
3011,2010-05-28,2013-10-20,3,72,12,37470.630000000005,698,95.68,112,16,3122.5525000000002,112411.89000000001,1,0.4444444444444444,0.19726027397260273,58.166666666666664,High Value
3012,2010-10-28,2013-09-25,2,97,8,7696.719999999999,111,2405.2,151,8,962.0899999999999,15393.439999999999,1,0.2962962962962963,0.26575342465753427,13.875,High Value
3013,2013-05-28,2013-09-25,0,97,2,82.86,14,23.92,120,4,41.43,0.0,1,0.07407407407407407,0.26575342465753427,7.0,Low Value
3015,2013-09-17,2013-11-02,0,59,5,7152.14,60,30.98,-12,1,1430.428,0.0,1,0.18518518518518517,0.16164383561643836,12.0,Low Value
3017,2010-09-07,2013-06-24,2,190,5,1308.73,41,5.58,255,1,261.746,2617.46,1,0.18518518518518517,0.5205479452054794,8.2,Medium Value
3018,2011-03-24,2011-03-24,0,1013,1,506.09,12,491.64,0,12,506.09,0.0,0,0.037037037037037035,2.7753424657534245,12.0,Low Value
3019,2012-10-10,2012-10-10,0,447,1,118.62,7,107.94,0,7,118.62,0.0,0,0.037037037037037035,1.2246575342465753,7.0,Low Value
3020,2012-10-10,2012-10-10,0,447,1,41.64,21,39.059999999999995,0,21,41.64,0.0,0,0.037037037037037035,1.2246575342465753,21.0,Low Value
3022,2011-09-17,2013-12-29,2,2,4,2947.7200000000003,55,142.74,278,13,736.9300000000001,5895.4400000000005,1,0.14814814814814814,0.005479452054794521,13.75,High Value
3023,2013-01-30,2013-01-30,0,335,1,223.78,11,219.78,0,11,223.78,0.0,0,0.037037037037037035,0.9178082191780822,11.0,Low Value
3025,2012-05-04,2012-05-04,0,606,2,2933.7799999999997,14,1660.78,0,11,1466.8899999999999,0.0,1,0.07407407407407407,1.6602739726027398,7.0,Low Value
3026,2011-05-17,2013-04-23,1,252,6,4779.070000000001,58,64.82,141,14,796.5116666666668,4779.070000000001,1,0.2222222222222222,0.6904109589041096,9.666666666666666,Medium Value
3027,2013-04-23,2013-04-23,0,252,1,1407.81,9,1403.91,0,9,1407.81,0.0,0,0.037037037037037035,0.6904109589041096,9.0,Low Value
3029,2012-03-12,2013-07-13,1,171,2,969.6400000000001,26,40.32000000000001,488,9,484.82000000000005,969.6400000000001,1,0.07407407407407407,0.4684931506849315,13.0,Medium Value
3030,2011-01-12,2013-07-13,2,171,6,3253.3999999999996,47,44.46,182,2,542.2333333333332,6506.799999999999,1,0.2222222222222222,0.4684931506849315,7.833333333333333,High Value
3031,2012-03-30,2013-08-29,1,124,4,2059.37,52,1391.8799999999999,172,12,514.8425,2059.37,1,0.14814814814814814,0.33972602739726027,13.0,Medium Value
3032,2013-12-28,2013-12-28,0,3,2,171.81,10,149.45,0,5,85.905,0.0,1,0.07407407407407407,0.00821917808219178,5.0,Low Value
3034,2013-01-20,2013-01-20,0,345,1,62.83,5,57.400000000000006,0,5,62.83,0.0,0,0.037037037037037035,0.9452054794520548,5.0,Low Value
3035,2010-01-15,2013-07-16,3,168,3,492.32,38,49.800000000000004,639,10,164.10666666666665,1476.96,1,0.1111111111111111,0.4602739726027397,12.666666666666666,Medium Value
3036,2010-07-16,2011-01-21,0,1075,5,4489.18,51,64.95,47,5,897.836,0.0,1,0.18518518518518517,2.9452054794520546,10.2,Low Value
3038,2013-02-03,2013-02-03,0,331,1,1978.85,13,1898.65,0,13,1978.85,0.0,0,0.037037037037037035,0.9068493150684932,13.0,Low Value
3039,2011-06-30,2013-08-22,2,131,4,1158.96,54,387.59999999999997,261,10,289.74,2317.92,1,0.14814814814814814,0.3589041095890411,13.5,Medium Value
3041,2010-05-15,2011-06-28,1,917,3,3834.44,43,1257.66,204,17,1278.1466666666668,3834.44,1,0.1111111111111111,2.5123287671232877,14.333333333333334,Medium Value
3042,2010-04-02,2013-05-01,3,244,7,4977.94,39,173.76,187,12,711.1342857142856,14933.82,1,0.25925925925925924,0.6684931506849315,5.571428571428571,High Value
3043,2011-02-27,2013-06-25,2,189,7,3766.15,47,916.8599999999999,141,7,538.0214285714286,7532.3,1,0.25925925925925924,0.5178082191780822,6.714285714285714,High Value
3044,2012-03-15,2012-03-15,0,656,2,219.37,11,49.1,0,10,109.685,0.0,1,0.07407407407407407,1.7972602739726027,5.5,Low Value
3045,2010-06-12,2013-06-12,3,202,5,1607.37,54,77.76,274,12,321.474,4822.11,1,0.18518518518518517,0.5534246575342465,10.8,Medium Value
3046,2010-12-08,2011-06-15,0,930,2,296.34,11,241.96,189,2,148.17,0.0,1,0.07407407407407407,2.547945205479452,5.5,Low Value
3048,2010-05-09,2013-05-09,3,236,5,4754.44,31,2762.0,274,10,950.8879999999999,14263.32,1,0.18518518518518517,0.6465753424657534,6.2,High Value
3049,2013-07-10,2013-07-10,0,174,1,887.76,20,871.4,0,20,887.76,0.0,0,0.037037037037037035,0.4767123287671233,20.0,Low Value
3050,2012-09-14,2012-09-14,0,473,1,154.95,4,135.76,0,4,154.95,0.0,0,0.037037037037037035,1.295890410958904,4.0,Low Value
3051,2013-04-23,2013-04-23,0,252,1,47.72,8,46.72,0,8,47.72,0.0,0,0.037037037037037035,0.6904109589041096,8.0,Low Value
3053,2010-03-08,2013-11-09,3,52,4,5108.43,29,1385.8899999999999,447,11,1277.1075,15325.29,1,0.14814814814814814,0.14246575342465753,7.25,High Value
3054,2013-11-09,2013-11-09,0,52,1,152.88,4,138.16,0,4,152.88,0.0,0,0.037037037037037035,0.14246575342465753,4.0,Low Value
3055,2012-05-19,2012-05-19,0,591,1,20.95,2,19.86,0,2,20.95,0.0,0,0.037037037037037035,1.6191780821917807,2.0,Low Value
3056,2012-05-21,2012-05-21,0,589,1,75.51,18,74.34,0,18,75.51,0.0,0,0.037037037037037035,1.6136986301369862,18.0,Low Value
3057,2012-05-19,2012-05-19,0,591,1,121.09,20,119.60000000000001,0,20,121.09,0.0,0,0.037037037037037035,1.6191780821917807,20.0,Low Value
3058,2012-05-21,2012-05-21,0,589,1,68.45,6,65.46000000000001,0,6,68.45,0.0,0,0.037037037037037035,1.6136986301369862,6.0,Low Value
3060,2012-09-08,2013-01-26,0,339,3,3207.99,30,353.40000000000003,70,20,1069.33,0.0,1,0.1111111111111111,0.9287671232876712,10.0,Low Value
3062,2013-04-25,2013-04-25,0,250,3,911.1800000000001,12,726.5,0,2,303.7266666666667,0.0,1,0.1111111111111111,0.684931506849315,4.0,Low Value
3063,2010-02-26,2013-11-28,3,33,6,4449.74,48,49.980000000000004,274,6,741.6233333333333,13349.22,1,0.2222222222222222,0.09041095890410959,8.0,High Value
3064,2010-07-14,2013-11-28,3,33,3,6581.35,55,58.050000000000004,616,9,2193.7833333333333,19744.050000000003,1,0.1111111111111111,0.09041095890410959,18.333333333333332,High Value
3066,2011-10-11,2013-09-30,1,92,7,4242.97,97,887.68,120,16,606.1385714285715,4242.97,1,0.25925925925925924,0.25205479452054796,13.857142857142858,Medium Value
3067,2010-02-09,2013-05-12,3,233,4,9499.18,38,4983.72,396,14,2374.795,28497.54,1,0.14814814814814814,0.6383561643835617,9.5,High Value
3068,2012-03-07,2012-03-07,0,664,2,147.53,13,31.96,0,2,73.765,0.0,1,0.07407407407407407,1.819178082191781,6.5,Low Value
3069,2010-01-06,2013-05-17,3,228,6,2403.93,74,1814.7,231,15,400.655,7211.789999999999,1,0.2222222222222222,0.6246575342465753,12.333333333333334,High Value
3071,2013-04-01,2013-04-01,0,274,1,65.3,1,54.2,0,1,65.3,0.0,0,0.037037037037037035,0.7506849315068493,1.0,Low Value
3072,2013-04-01,2013-08-31,0,122,3,571.09,11,37.94,76,1,190.36333333333334,0.0,1,0.1111111111111111,0.33424657534246577,3.6666666666666665,Low Value
3073,2011-01-03,2013-07-11,2,173,7,3975.35,117,45.68,153,2,567.9071428571428,7950.7,1,0.25925925925925924,0.473972602739726,16.714285714285715,High Value
3074,2011-02-26,2012-11-19,1,407,5,27293.2,61,851.76,158,12,5458.64,27293.2,1,0.18518518518518517,1.115068493150685,12.2,High Value
3075,2010-08-31,2013-07-11,2,173,16,126493.69,748,76.92,69,4,7905.855625,252987.38,1,0.5925925925925926,0.473972602739726,46.75,High Value
3076,2010-07-07,2013-03-05,2,301,8,1650.47,72,274.96,138,2,206.30875,3300.94,1,0.2962962962962963,0.8246575342465754,9.0,Medium Value
3077,2010-07-05,2013-11-16,3,45,6,5876.47,91,601.94,246,2,979.4116666666667,17629.41,1,0.2222222222222222,0.1232876712328767,15.166666666666666,High Value
3078,2010-11-06,2013-11-06,3,55,6,3867.69,62,177.2,214,5,644.615,11603.07,1,0.2222222222222222,0.1506849315068493,10.333333333333334,High Value
3079,2010-07-05,2013-11-16,3,45,20,44955.79,894,2106.79,64,7,2247.7895,134867.37,1,0.7407407407407407,0.1232876712328767,44.7,High Value
3081,2011-08-20,2013-05-18,1,227,5,1519.54,66,151.81,159,19,303.908,1519.54,1,0.18518518518518517,0.6219178082191781,13.2,Medium Value
3083,2012-07-18,2013-07-31,1,153,8,7760.26,92,1572.74,54,13,970.0325,7760.26,1,0.2962962962962963,0.4191780821917808,11.5,High Value
3084,2010-10-20,2011-05-23,0,953,4,1554.35,40,923.8599999999999,71,14,388.5875,0.0,1,0.14814814814814814,2.610958904109589,10.0,Low Value
3086,2010-11-18,2012-11-26,2,400,3,4230.97,25,119.97,369,3,1410.3233333333335,8461.94,1,0.1111111111111111,1.095890410958904,8.333333333333334,High Value
3087,2012-01-01,2013-02-28,1,306,4,1079.04,32,319.9,141,5,269.76,1079.04,1,0.14814814814814814,0.8383561643835616,8.0,Medium Value
3089,2010-07-24,2011-12-28,1,734,2,411.21,22,296.58,522,6,205.605,411.21,1,0.07407407407407407,2.010958904109589,11.0,Medium Value
3091,2012-05-28,2012-05-28,0,582,1,59.54,16,59.04,0,16,59.54,0.0,0,0.037037037037037035,1.5945205479452054,16.0,Low Value
3092,2011-07-27,2013-09-23,2,99,6,4390.79,31,227.96,157,2,731.7983333333333,8781.58,1,0.2222222222222222,0.27123287671232876,5.166666666666667,High Value
3094,2011-09-26,2012-09-18,0,469,2,3168.13,32,593.91,358,9,1584.065,0.0,1,0.07407407407407407,1.284931506849315,16.0,Low Value
3095,2010-01-19,2012-03-06,2,665,2,1117.0700000000002,16,1037.3999999999999,777,5,558.5350000000001,2234.1400000000003,1,0.07407407407407407,1.821917808219178,8.0,Medium Value
3096,2010-05-24,2013-06-17,3,197,5,2928.58,39,122.94,280,3,585.716,8785.74,1,0.18518518518518517,0.5397260273972603,7.8,High Value
3098,2010-06-17,2013-12-13,3,18,7,3925.91,55,354.4,204,10,560.8442857142857,11777.73,1,0.25925925925925924,0.049315068493150684,7.857142857142857,High Value
3100,2010-09-25,2012-08-08,1,510,3,320.21,33,35.99,341,1,106.73666666666666,320.21,1,0.1111111111111111,1.3972602739726028,11.0,Medium Value
3101,2012-07-30,2012-07-30,0,519,1,110.15,10,104.39999999999999,0,10,110.15,0.0,0,0.037037037037037035,1.4219178082191781,10.0,Low Value
3102,2011-10-23,2012-11-12,1,414,4,2933.2300000000005,64,70.4,128,10,733.3075000000001,2933.2300000000005,1,0.14814814814814814,1.1342465753424658,16.0,Medium Value
3103,2012-11-04,2013-10-12,0,80,4,2954.98,49,791.8799999999999,114,12,738.745,0.0,1,0.14814814814814814,0.2191780821917808,12.25,Low Value
3104,2013-06-15,2013-06-15,0,199,1,61.07,11,58.080000000000005,0,11,61.07,0.0,0,0.037037037037037035,0.5452054794520548,11.0,Low Value
3105,2010-09-20,2010-09-20,0,1198,3,1665.73,44,58.52,0,19,555.2433333333333,0.0,1,0.1111111111111111,3.282191780821918,14.666666666666666,Low Value
3106,2010-09-20,2013-10-12,3,80,8,18511.89,414,231.0,159,75,2313.98625,55535.67,1,0.2962962962962963,0.2191780821917808,51.75,High Value
3108,2011-09-22,2013-12-21,2,10,4,13111.29,56,1151.4,273,12,3277.8225,26222.58,1,0.14814814814814814,0.0273972602739726,14.0,High Value
3109,2012-10-28,2013-09-17,0,105,3,1354.01,50,761.76,162,24,451.33666666666664,0.0,1,0.1111111111111111,0.2876712328767123,16.666666666666668,Low Value
3110,2011-05-06,2011-05-06,0,970,1,366.56,15,359.84999999999997,0,15,366.56,0.0,0,0.037037037037037035,2.6575342465753424,15.0,Low Value
3112,2011-09-11,2013-04-25,1,250,4,1313.42,37,758.6,197,20,328.355,1313.42,1,0.14814814814814814,0.684931506849315,9.25,Medium Value
3113,2010-11-17,2013-03-07,2,299,5,1339.1599999999999,62,587.18,210,17,267.832,2678.3199999999997,1,0.18518518518518517,0.8191780821917808,12.4,Medium Value
3114,2013-09-09,2013-09-09,0,113,1,9.34,3,8.64,0,3,9.34,0.0,0,0.037037037037037035,0.3095890410958904,3.0,Low Value
3116,2011-01-30,2012-08-15,1,503,4,1881.1299999999999,45,73.47999999999999,126,11,470.28249999999997,1881.1299999999999,1,0.14814814814814814,1.378082191780822,11.25,Medium Value
3118,2011-01-01,2013-06-30,2,184,4,1258.34,38,39.38,303,11,314.585,2516.68,1,0.14814814814814814,0.5041095890410959,9.5,Medium Value
3119,2010-06-30,2013-12-29,3,2,5,8742.25,69,3843.95,319,11,1748.45,26226.75,1,0.18518518518518517,0.005479452054794521,13.8,High Value
3120,2010-06-14,2013-07-30,3,154,6,3763.2599999999998,45,2843.82,228,9,627.2099999999999,11289.779999999999,1,0.2222222222222222,0.42191780821917807,7.5,High Value
3121,2012-01-02,2013-07-30,1,154,6,14463.27,177,12.32,115,4,2410.545,14463.27,1,0.2222222222222222,0.42191780821917807,29.5,High Value
3123,2010-07-07,2013-09-16,3,106,5,1335.8,40,56.8,291,8,267.15999999999997,4007.3999999999996,1,0.18518518518518517,0.29041095890410956,8.0,Medium Value
3124,2010-05-30,2013-07-04,3,180,5,1636.9199999999998,58,1330.78,282,11,327.38399999999996,4910.759999999999,1,0.18518518518518517,0.4931506849315068,11.6,Medium Value
3125,2010-05-01,2011-07-05,1,910,2,293.73,11,241.94,430,2,146.865,293.73,1,0.07407407407407407,2.493150684931507,5.5,Medium Value
3126,2011-02-28,2013-04-15,2,260,2,2409.21,9,2356.96,777,8,1204.605,4818.42,1,0.07407407407407407,0.7123287671232876,4.5,Medium Value
3128,2010-12-25,2013-04-16,2,259,7,1119.8700000000001,64,33.21,140,9,159.98142857142858,2239.7400000000002,1,0.25925925925925924,0.7095890410958904,9.142857142857142,Medium Value
3129,2012-03-25,2013-05-09,1,236,4,16759.1,56,81.32,136,1,4189.775,16759.1,1,0.14814814814814814,0.6465753424657534,14.0,High Value
3131,2013-02-14,2013-02-14,0,320,2,1420.1100000000001,14,1110.78,0,11,710.0550000000001,0.0,1,0.07407407407407407,0.8767123287671232,7.0,Low Value
3132,2010-06-22,2013-06-28,3,186,7,20768.66,82,542.9399999999999,183,3,2966.9514285714286,62305.979999999996,1,0.25925925925925924,0.5095890410958904,11.714285714285714,High Value
3133,2010-01-16,2010-04-09,0,1362,6,3776.38,63,69.72,16,12,629.3966666666666,0.0,1,0.2222222222222222,3.7315068493150685,10.5,Low Value
3134,2011-09-24,2013-08-30,1,123,4,5542.49,67,608.79,235,21,1385.6225,5542.49,1,0.14814814814814814,0.336986301369863,16.75,Medium Value
3135,2013-12-10,2013-12-10,0,21,1,260.97,2,251.98,0,2,260.97,0.0,0,0.037037037037037035,0.057534246575342465,2.0,Low Value
3136,2010-08-22,2010-08-22,0,1227,1,3530.67,23,3470.47,0,23,3530.67,0.0,0,0.037037037037037035,3.361643835616438,23.0,Low Value
3137,2010-08-12,2010-08-12,0,1237,1,2459.91,8,2439.92,0,8,2459.91,0.0,0,0.037037037037037035,3.389041095890411,8.0,Low Value
3138,2010-12-19,2010-12-19,0,1108,1,96.21,22,89.32,0,22,96.21,0.0,0,0.037037037037037035,3.0356164383561643,22.0,Low Value
3139,2010-02-11,2010-02-11,0,1419,1,8767.38,31,8710.380000000001,0,31,8767.38,0.0,0,0.037037037037037035,3.8876712328767122,31.0,Low Value
3141,2010-01-12,2012-03-05,2,666,6,2388.29,59,88.92,156,13,398.04833333333335,4776.58,1,0.2222222222222222,1.8246575342465754,9.833333333333334,Medium Value
3142,2012-03-05,2013-06-16,1,198,2,33.96,11,11.900000000000002,468,7,16.98,33.96,1,0.07407407407407407,0.5424657534246575,5.5,Medium Value
3143,2010-03-24,2010-03-24,0,1378,1,36.25,2,30.84,0,2,36.25,0.0,0,0.037037037037037035,3.7753424657534245,2.0,Low Value
3145,2012-03-17,2013-11-03,1,58,4,7572.779999999999,24,1042.1100000000001,198,9,1893.1949999999997,7572.779999999999,1,0.14814814814814814,0.1589041095890411,6.0,High Value
3146,2010-04-01,2013-10-13,3,79,5,1192.84,47,13.44,322,4,238.56799999999998,3578.5199999999995,1,0.18518518518518517,0.21643835616438356,9.4,Medium Value
3148,2010-01-14,2013-02-06,3,328,7,9055.95,70,139.92999999999998,186,7,1293.707142857143,27167.850000000002,1,0.25925925925925924,0.8986301369863013,10.0,High Value
3149,2010-01-14,2013-11-19,3,42,5,2855.63,38,1925.88,351,6,571.126,8566.89,1,0.18518518518518517,0.11506849315068493,7.6,High Value
3151,2010-03-06,2013-11-01,3,60,16,16653.199999999997,151,1313.82,84,9,1040.8249999999998,49959.59999999999,1,0.5925925925925926,0.1643835616438356,9.4375,High Value
3153,2011-01-25,2013-09-16,2,106,3,312.15,38,127.92,482,4,104.05,624.3,1,0.1111111111111111,0.29041095890410956,12.666666666666666,Medium Value
3154,2010-01-26,2012-06-30,2,549,7,4133.389999999999,80,1207.84,147,8,590.4842857142856,8266.779999999999,1,0.25925925925925924,1.5041095890410958,11.428571428571429,High Value
3155,2010-01-20,2013-12-08,3,23,6,5874.48,73,541.98,283,9,979.0799999999999,17623.44,1,0.2222222222222222,0.06301369863013699,12.166666666666666,High Value
3156,2012-01-19,2013-12-12,1,19,4,5345.549999999999,42,83.96,231,4,1336.3874999999998,5345.549999999999,1,0.14814814814814814,0.052054794520547946,10.5,Medium Value
3157,2012-01-19,2012-01-19,0,712,2,783.44,5,459.92,0,4,391.72,0.0,1,0.07407407407407407,1.9506849315068493,2.5,Low Value
3159,2011-01-24,2011-01-24,0,1072,1,731.52,11,725.89,0,11,731.52,0.0,0,0.037037037037037035,2.936986301369863,11.0,Low Value
3160,2013-01-24,2013-01-24,0,341,1,80.93,13,75.00999999999999,0,13,80.93,0.0,0,0.037037037037037035,0.9342465753424658,13.0,Low Value
3162,2012-06-17,2013-04-29,0,246,2,1666.67,10,575.9399999999999,316,6,833.335,0.0,1,0.07407407407407407,0.673972602739726,5.0,Low Value
3163,2011-10-02,2013-04-26,1,249,4,1035.63,21,174.42000000000002,190,3,258.9075,1035.63,1,0.14814814814814814,0.6821917808219178,5.25,Medium Value
3165,2013-01-23,2013-02-17,0,317,2,792.36,14,773.91,25,9,396.18,0.0,1,0.07407407407407407,0.8684931506849315,7.0,Low Value
3166,2013-01-23,2013-01-23,0,342,2,520.31,5,41.94,0,2,260.155,0.0,1,0.07407407407407407,0.936986301369863,2.5,Low Value
3167,2010-06-19,2012-11-03,2,423,7,5299.42,62,3933.7200000000003,144,14,757.0600000000001,10598.84,1,0.25925925925925924,1.158904109589041,8.857142857142858,High Value
3168,2011-11-02,2013-04-13,1,262,6,625.95,35,182.52,105,6,104.325,625.95,1,0.2222222222222222,0.7178082191780822,5.833333333333333,Medium Value
3169,2010-04-13,2013-10-02,3,90,3,459.78,10,7.28,634,1,153.26,1379.34,1,0.1111111111111111,0.2465753424657534,3.3333333333333335,Medium Value
3170,2010-02-13,2010-02-13,0,1417,1,92.83,12,87.36,0,12,92.83,0.0,0,0.037037037037037035,3.882191780821918,12.0,Low Value
3172,2012-05-20,2013-07-21,1,163,6,2912.42,62,266.39,58,17,485.40333333333336,2912.42,1,0.2222222222222222,0.4465753424657534,10.333333333333334,Medium Value
3173,2013-02-14,2013-02-14,0,320,1,145.44,2,141.94,0,2,145.44,0.0,0,0.037037037037037035,0.8767123287671232,2.0,Low Value
3174,2013-02-14,2013-02-14,0,320,1,29.96,6,29.46,0,6,29.96,0.0,0,0.037037037037037035,0.8767123287671232,6.0,Low Value
3176,2010-04-11,2013-12-16,3,15,5,2363.9700000000003,91,208.43,336,19,472.79400000000004,7091.910000000001,1,0.18518518518518517,0.0410958904109589,18.2,High Value
3177,2010-03-14,2013-08-29,3,124,4,1178.43,47,559.62,421,9,294.6075,3535.29,1,0.14814814814814814,0.33972602739726027,11.75,Medium Value
3179,2010-12-06,2013-12-29,3,2,5,3018.5599999999995,49,389.84,279,11,603.7119999999999,9055.679999999998,1,0.18518518518518517,0.005479452054794521,9.8,High Value
3180,2013-04-10,2013-07-08,0,176,4,3861.11,65,106.02,-30,18,965.2775,0.0,1,0.14814814814814814,0.4821917808219178,16.25,Low Value
3181,2011-11-13,2011-11-13,0,779,2,1098.72,48,986.8599999999999,0,7,549.36,0.0,1,0.07407407407407407,2.1342465753424658,24.0,Low Value
3183,2011-07-03,2011-07-03,0,912,3,163.53,17,83.88,0,2,54.51,0.0,1,0.1111111111111111,2.4986301369863013,5.666666666666667,Low Value
3184,2011-10-20,2013-08-11,1,142,2,3194.94,44,3058.62,661,19,1597.47,3194.94,1,0.07407407407407407,0.38904109589041097,22.0,Medium Value
3186,2011-05-23,2012-03-05,0,666,6,1677.5500000000002,59,93.5,57,11,279.5916666666667,0.0,1,0.2222222222222222,1.8246575342465754,9.833333333333334,Low Value
3187,2010-02-03,2013-12-30,3,1,5,771.64,26,170.98,356,1,154.328,2314.92,1,0.18518518518518517,0.0027397260273972603,5.2,Medium Value
3188,2011-05-23,2013-08-22,2,131,9,3119.76,95,45.0,102,12,346.64000000000004,6239.52,1,0.3333333333333333,0.3589041095890411,10.555555555555555,High Value
3190,2012-07-15,2012-07-15,0,534,1,10.45,2,9.96,0,2,10.45,0.0,0,0.037037037037037035,1.463013698630137,2.0,Low Value
3191,2010-03-18,2013-08-06,3,147,4,512.35,23,104.94999999999999,412,5,128.0875,1537.0500000000002,1,0.14814814814814814,0.40273972602739727,5.75,Medium Value
3192,2012-05-22,2013-08-06,1,147,6,4831.66,53,1709.7,88,15,805.2766666666666,4831.66,1,0.2222222222222222,0.40273972602739727,8.833333333333334,Medium Value
